contract_path,attack_vectors,primary_vector,root_cause,confidence,model,classified_at,error
src/test/2023-12/Telcoin_exp.sol,"AV14,AV06",AV14,"The contract allows unprotected initialization, enabling an attacker to become the owner and execute arbitrary calls.",0.9,gpt-4o-mini,2026-06-27T03:41:50.989890+00:00,
src/test/2023-12/TransitFinance_exp.sol,"AV15,AV04",AV15,"The exploit allows for swaps with zero or missing minimum output, enabling value extraction through manipulated pools.",0.85,gpt-4o-mini,2026-06-27T03:41:51.224485+00:00,
src/test/2023-12/UnverifiedContr_0x431abb_exp.sol,"AV04,AV05,AV03",AV04,The exploit relies on a flash loan to manipulate token transfers and exploit the vulnerable contract.,0.9,gpt-4o-mini,2026-06-27T03:41:51.775857+00:00,
src/test/2023-12/bZx_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the liquidity pool and extract funds due to flawed reward calculation logic.,0.9,gpt-4o-mini,2026-06-27T03:41:52.100979+00:00,
src/test/2024-01/BarleyFinance_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token balances and execute a series of transactions that lead to profit.,0.9,gpt-4o-mini,2026-06-27T03:41:52.113175+00:00,
src/test/2024-01/Bmizapper_exp.sol,"AV06,AV03",AV06,The exploit relies on an arbitrary external call to transfer funds from the victim's account without proper authorization checks.,0.9,gpt-4o-mini,2026-06-27T03:41:52.172223+00:00,
src/test/2024-01/CitadelFinance_exp.sol,"AV02,AV04",AV02,The exploit manipulates the WETH/USDC pair's price through a flash loan to redeem CIT at an incorrect value.,0.9,gpt-4o-mini,2026-06-27T03:41:52.345820+00:00,
src/test/2024-01/DAO_SoulMate_exp.sol,AV03,AV03,The exploit occurs due to missing access control in the redeem function of the SoulMateContract.,0.9,gpt-4o-mini,2026-06-27T03:41:52.346310+00:00,
src/test/2024-01/Freedom_exp.sol,"AV04,AV20",AV20,The attack exploits liquidity pool manipulation through a flash loan to execute token swaps that distort pool balances.,0.9,gpt-4o-mini,2026-06-27T03:41:53.355220+00:00,
src/test/2024-01/Gamma_exp.sol,"AV04,AV05,AV02",AV04,The exploit relies on flash loans to manipulate token swaps and extract value from the protocol.,0.9,gpt-4o-mini,2026-06-27T03:41:53.686375+00:00,
src/test/2024-01/LQDX_alert_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to execute a swap at an incorrect price.,0.9,gpt-4o-mini,2026-06-27T03:41:53.729337+00:00,
src/test/2024-01/MIC_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate liquidity and acquire LP fees through a series of token swaps.,0.9,gpt-4o-mini,2026-06-27T03:41:53.905055+00:00,
src/test/2024-01/MIMSpell2_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the liquidity and borrowing mechanisms of the protocol.,0.9,gpt-4o-mini,2026-06-27T03:41:54.024095+00:00,
src/test/2024-01/NBLGAME_exp.sol,"AV01,AV04",AV01,The exploit leverages a reentrancy vulnerability in the NFT staking contract during a flash loan operation.,0.9,gpt-4o-mini,2026-06-27T03:41:54.125661+00:00,
src/test/2024-01/OrbitChain_exp.sol,"AV11,AV07",AV11,"The exploit relies on forged signatures to manipulate the bridge's withdrawal process, allowing unauthorized access to funds.",0.9,gpt-4o-mini,2026-06-27T03:41:54.126173+00:00,
src/test/2024-01/PeapodsFinance_exp.sol,"AV04,AV05,AV17",AV04,The exploit relies on flash loans to manipulate the protocol's state and extract value.,0.9,gpt-4o-mini,2026-06-27T03:41:54.762112+00:00,
src/test/2024-01/RadiantCapital_exp.sol,"AV04,AV05,AV02",AV04,The exploit relies on a flash loan to manipulate the liquidity index and exploit a rounding issue in the protocol's logic.,0.9,gpt-4o-mini,2026-06-27T03:41:55.042008+00:00,
src/test/2024-01/Shell_MEV_0xa898_exp.sol,"AV13,AV04",AV13,The exploit relies on transaction ordering and manipulation of the mempool to extract value from the victims.,0.9,gpt-4o-mini,2026-06-27T03:41:55.164265+00:00,
src/test/2024-01/SocketGateway_exp.sol,"AV05,AV15",AV05,Flawed logic in the exploit function allows for manipulation of the balance check.,0.8,gpt-4o-mini,2026-06-27T03:41:55.521290+00:00,
src/test/2024-01/WiseLending02_exp.sol,"AV02,AV05,AV04",AV02,"The exploit manipulates the oracle price to borrow and withdraw amounts incorrectly, leading to significant losses.",0.9,gpt-4o-mini,2026-06-27T03:41:55.986039+00:00,
src/test/2024-01/WiseLending03_exp.sol,"AV02,AV04,AV05",AV02,The exploit manipulates the share price of the lending pool by inflating it through flawed deposit and withdrawal logic.,0.9,gpt-4o-mini,2026-06-27T03:41:56.051815+00:00,
src/test/2024-01/XSIJ_exp.sol,"AV04,AV05,AV19",AV04,"The exploit relies on a flash loan to manipulate token swaps and balances, leading to potential profit extraction.",0.9,gpt-4o-mini,2026-06-27T03:41:56.172658+00:00,
src/test/2024-02/ADC_exp.sol,"AV04,AV05",AV04,The exploit relies on a flash loan to manipulate the main pool's state and withdraw funds improperly.,0.9,gpt-4o-mini,2026-06-27T03:41:57.233341+00:00,
src/test/2024-02/AffineDeFi_exp.sol,"AV04,AV05",AV04,The exploit relies on flash loans to manipulate the balance of a token without proper checks.,0.9,gpt-4o-mini,2026-06-27T03:41:57.335002+00:00,
src/test/2024-02/Babyloogn_exp.sol,"AV10,AV17,AV05",AV10,The exploit takes advantage of a fee-on-transfer token logic that does not account for the transfer amount correctly.,0.9,gpt-4o-mini,2026-06-27T03:41:57.372219+00:00,
src/test/2024-02/BlueberryProtocol_exp.sol,"AV04,AV02",AV02,The attacker manipulated the price oracles to borrow assets at incorrect valuations using a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:41:58.333015+00:00,
src/test/2024-02/BurnsDefi_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to borrow and liquidate at incorrect prices using a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:41:58.420942+00:00,
src/test/2024-02/CompoundUni_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to borrow and liquidate at incorrect prices using a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:41:58.541573+00:00,
src/test/2024-02/DN404_exp.sol,"AV04,AV05,AV17",AV04,The exploit relies on a flash loan to manipulate the liquidity pool and withdraw funds improperly.,0.9,gpt-4o-mini,2026-06-27T03:41:59.471004+00:00,
src/test/2024-02/DeezNutz404_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token balances and execute unauthorized transfers.,0.9,gpt-4o-mini,2026-06-27T03:41:59.508463+00:00,
src/test/2024-02/DualPools_exp.sol,"AV04,AV02",AV02,The attacker manipulated the price oracles to exploit the protocol during a flash loan attack.,0.9,gpt-4o-mini,2026-06-27T03:41:59.910805+00:00,
src/test/2024-02/EGGX_exp.sol,"AV04,AV20",AV04,The exploit relies on a flash loan to manipulate the liquidity pool and extract funds.,0.9,gpt-4o-mini,2026-06-27T03:42:00.295099+00:00,
src/test/2024-02/GAIN_exp.sol,"AV20,AV04",AV20,The exploit manipulates liquidity pool balances to extract value through improper synchronization and skimming.,0.9,gpt-4o-mini,2026-06-27T03:42:00.307273+00:00,
src/test/2024-02/Game_exp.sol,"AV01,AV05",AV01,The exploit leverages a reentrancy vulnerability in the receive function to bypass the bid requirement logic.,0.9,gpt-4o-mini,2026-06-27T03:42:00.762204+00:00,
src/test/2024-02/MINER_bsc_exp.sol,"AV04,AV20",AV04,The exploit relies on a flash loan to manipulate liquidity pool balances for profit.,0.9,gpt-4o-mini,2026-06-27T03:42:01.146180+00:00,
src/test/2024-02/Miner_exp.sol,"AV01,AV04,AV05",AV01,The exploit uses a reentrancy attack through the Uniswap V3 swap callback to manipulate the MINER token balance.,0.9,gpt-4o-mini,2026-06-27T03:42:01.646184+00:00,
src/test/2024-02/PANDORA_exp.sol,"AV02,AV20",AV02,The exploit manipulates the price oracle to execute a profitable swap by altering reserves.,0.9,gpt-4o-mini,2026-06-27T03:42:01.999772+00:00,
src/test/2024-02/ParticleTrade_exp.sol,"AV01,AV04,AV05",AV01,The exploit leverages a reentrancy vulnerability through the onERC721Received callback before the state is updated.,0.9,gpt-4o-mini,2026-06-27T03:42:02.140828+00:00,
src/test/2024-02/RuggedArt_exp.sol,"AV04,AV05,AV17",AV04,The exploit relies on a flash loan to manipulate the pool's state and execute unauthorized actions.,0.9,gpt-4o-mini,2026-06-27T03:42:02.535863+00:00,
src/test/2024-02/SMOOFSStaking_exp.sol,"AV01,AV06,AV05",AV01,The exploit leverages reentrancy through the onERC721Received callback to manipulate staking and withdrawal operations.,0.9,gpt-4o-mini,2026-06-27T03:42:02.546452+00:00,
src/test/2024-02/Seneca_exp.sol,"AV06,AV03",AV06,The exploit allows for an arbitrary external call to transfer tokens from the victim's account without proper access control.,0.9,gpt-4o-mini,2026-06-27T03:42:02.561405+00:00,
src/test/2024-02/SwarmMarkets_exp.sol,"AV02,AV04,AV05",AV02,The attacker manipulated the minting process to exploit the protocol's pricing mechanism.,0.9,gpt-4o-mini,2026-06-27T03:42:02.846513+00:00,
src/test/2024-02/Zoomer_exp.sol,"AV04,AV05,AV06",AV04,The exploit relies on a flash loan to manipulate token swaps and execute unauthorized transactions.,0.9,gpt-4o-mini,2026-06-27T03:42:03.140758+00:00,
src/test/2024-03/ALP_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to redeem tokens at an incorrect value.,0.9,gpt-4o-mini,2026-06-27T03:42:03.642873+00:00,
src/test/2024-03/ARK_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to execute trades at incorrect prices.,0.9,gpt-4o-mini,2026-06-27T03:42:04.611541+00:00,
src/test/2024-03/BBT_exp.sol,"AV03,AV04",AV03,"The exploit leverages missing access control in the contract's constructor, allowing an attacker to mint tokens and manipulate the contract state.",0.9,gpt-4o-mini,2026-06-27T03:42:04.726114+00:00,
src/test/2024-03/Binemon_exp.sol,"AV10,AV15,AV19",AV10,"The exploit takes advantage of a fee-on-transfer token mechanism that does not account for the actual transfer amount, allowing the attacker to manipulate token swaps for profit.",0.9,gpt-4o-mini,2026-06-27T03:42:04.768131+00:00,
src/test/2024-03/CGT_exp.sol,"AV02,AV04,AV05",AV02,The exploit manipulates the price oracle to mint tokens at an incorrect price using a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:42:05.023276+00:00,
src/test/2024-03/ETHFIN_exp.sol,"AV20,AV04",AV20,The exploit manipulates the liquidity pool by skimming and synchronizing token balances to extract value.,0.9,gpt-4o-mini,2026-06-27T03:42:05.068739+00:00,
src/test/2024-03/GHT_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to execute a profitable swap by leveraging incorrect reserve values.,0.9,gpt-4o-mini,2026-06-27T03:42:06.186892+00:00,
src/test/2024-03/IT_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to execute trades at incorrect prices using flash loans.,0.9,gpt-4o-mini,2026-06-27T03:42:07.537734+00:00,
src/test/2024-03/Juice_exp.sol,"AV10,AV15",AV10,"The exploit takes advantage of the fee-on-transfer nature of the JUICE token during swaps, leading to unexpected balance changes.",0.85,gpt-4o-mini,2026-06-27T03:42:07.545042+00:00,
src/test/2024-03/LavaLending_exp.sol,"AV04,AV05,AV02",AV04,The exploit relies on flash loans to manipulate token balances and execute trades at incorrect prices.,0.9,gpt-4o-mini,2026-06-27T03:42:08.048182+00:00,
src/test/2024-03/MO_exp.sol,"AV02,AV04,AV05",AV02,The exploit manipulates the price oracle to borrow tokens at an incorrect price.,0.85,gpt-4o-mini,2026-06-27T03:42:08.428448+00:00,
src/test/2024-03/Paraswap_exp.sol,"AV13,AV04",AV13,The exploit relies on transaction ordering to manipulate the victim's balance during a swap.,0.9,gpt-4o-mini,2026-06-27T03:42:09.060884+00:00,
src/test/2024-03/Prisma_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to borrow at an incorrect price using a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:42:09.064477+00:00,
src/test/2024-03/SSS_exp.sol,"AV04,AV05,AV19",AV04,"The exploit relies on a flash loan to manipulate token balances and execute swaps, leading to profit extraction.",0.9,gpt-4o-mini,2026-06-27T03:42:09.573743+00:00,
src/test/2024-03/TGBS_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token transfers and exploit flawed fee logic.,0.9,gpt-4o-mini,2026-06-27T03:42:09.769292+00:00,
src/test/2024-03/UnizenIO2_exp.sol,"AV03,AV06,AV19",AV03,Missing or broken access control allows unauthorized transfer of tokens.,0.9,gpt-4o-mini,2026-06-27T03:42:09.814262+00:00,
src/test/2024-03/UnizenIO_exp.sol,"AV06,AV19",AV06,The exploit relies on an arbitrary external call to manipulate the victim's token allowances.,0.85,gpt-4o-mini,2026-06-27T03:42:09.944093+00:00,
src/test/2024-03/Woofi_exp.sol,"AV04,AV02",AV02,The exploit manipulates the price oracle to borrow and liquidate assets at incorrect prices using flash loans.,0.9,gpt-4o-mini,2026-06-27T03:42:10.143994+00:00,
src/test/2024-03/ZongZi_exp.sol,"AV02,AV04,AV19",AV02,"The exploit manipulates the token swap price through calculated swaps, allowing the attacker to profit from incorrect pricing.",0.9,gpt-4o-mini,2026-06-27T03:42:10.145357+00:00,
src/test/2024-04/ATM_exp.sol,"AV02,AV04,AV20",AV02,"The exploit manipulates the price oracle to borrow funds at an incorrect valuation, enabling liquidity pool manipulation.",0.9,gpt-4o-mini,2026-06-27T03:42:10.320209+00:00,
src/test/2024-04/BNBX_exp.sol,"AV02,AV04",AV02,The attacker manipulated the price oracle to exploit the liquidity pool for profit.,0.9,gpt-4o-mini,2026-06-27T03:42:10.621577+00:00,
src/test/2024-04/BigBangSwap_exp.sol,"AV04,AV03,AV05",AV04,The exploit relies on a flash loan to manipulate the liquidity pool and execute the attack.,0.9,gpt-4o-mini,2026-06-27T03:42:11.094554+00:00,
src/test/2024-04/ChaingeFinance_exp.sol,"AV03,AV07,AV19",AV03,Missing or broken access control allows unauthorized token transfers and approvals.,0.9,gpt-4o-mini,2026-06-27T03:42:11.522798+00:00,
src/test/2024-04/FIL314_exp.sol,"AV10,AV05",AV10,The exploit takes advantage of a deflationary fee mechanism that does not account for the transfer amount correctly.,0.85,gpt-4o-mini,2026-06-27T03:42:11.569159+00:00,
src/test/2024-04/GFA_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to execute profitable swaps at incorrect prices.,0.9,gpt-4o-mini,2026-06-27T03:42:11.754664+00:00,
src/test/2024-04/GROKD_exp.sol,"AV02,AV04",AV02,"The exploit manipulates the pool parameters to achieve an inflated reward per block, allowing for profit extraction at an incorrect price.",0.9,gpt-4o-mini,2026-06-27T03:42:12.037446+00:00,
src/test/2024-04/Hackathon_exp.sol,"AV04,AV20",AV20,The recipient's balance is credited twice due to flawed logic when the sender and recipient are the same.,0.9,gpt-4o-mini,2026-06-27T03:42:12.076202+00:00,
src/test/2024-04/HedgeyFinance_exp.sol,"AV04,AV05",AV04,The exploit relies on a flash loan to manipulate the balance of HedgeyFinance and extract funds.,0.9,gpt-4o-mini,2026-06-27T03:42:12.243581+00:00,
src/test/2024-04/HoppyFrogERC_exp.sol,"AV04,AV20",AV04,The exploit relies on a flash loan to manipulate token swaps and extract value from the liquidity pool.,0.9,gpt-4o-mini,2026-06-27T03:42:12.293829+00:00,
src/test/2024-04/MARS_exp.sol,"AV02,AV04",AV02,"The attacker manipulated the price of MARS tokens through repeated swaps using a flash loan, exploiting the tax reflection mechanism.",0.9,gpt-4o-mini,2026-06-27T03:42:13.316517+00:00,
src/test/2024-04/NGFS_exp.sol,"AV06,AV19",AV06,The exploit leverages an arbitrary external call to manipulate token balances and execute a swap.,0.85,gpt-4o-mini,2026-06-27T03:42:13.758380+00:00,
src/test/2024-04/OpenLeverage2_exp.sol,"AV02,AV04,AV05",AV02,The exploit manipulates the price oracles to borrow and liquidate at incorrect prices.,0.9,gpt-4o-mini,2026-06-27T03:42:13.791378+00:00,
src/test/2024-04/PikeFinance_exp.sol,"AV14,AV09",AV14,"The contract allows unprotected initialization, enabling an attacker to become the owner and execute privileged functions.",0.9,gpt-4o-mini,2026-06-27T03:42:14.192095+00:00,
src/test/2024-04/Rico_exp.sol,"AV04,AV03,AV19",AV04,The exploit relies on flash loans to transfer tokens from the BankDiamond contract without proper access control checks.,0.9,gpt-4o-mini,2026-06-27T03:42:14.231490+00:00,
src/test/2024-04/SATX_exp.sol,"AV20,AV15",AV20,The exploit manipulates liquidity pools to extract value through improper handling of token transfers and liquidity addition.,0.9,gpt-4o-mini,2026-06-27T03:42:14.240864+00:00,
src/test/2024-04/SQUID_exp.sol,"AV04,AV19,AV05",AV04,The exploit relies on a flash loan to manipulate token swaps and extract value from the liquidity pool.,0.9,gpt-4o-mini,2026-06-27T03:42:14.564228+00:00,
src/test/2024-04/SumerMoney_exp.sol,"AV01,AV04",AV01,"The exploit relies on reentrancy during the borrowing process, allowing the attacker to manipulate the state of the contract.",0.9,gpt-4o-mini,2026-06-27T03:42:14.687400+00:00,
src/test/2024-04/UPS_exp.sol,"AV02,AV04,AV20",AV02,The exploit manipulates the price oracle to borrow at an incorrect price using a flash loan.,0.9,gpt-4o-mini,2026-06-27T03:42:14.995202+00:00,
src/test/2024-04/UnverifiedContr_0x00C409_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to withdraw funds at an incorrect valuation.,0.9,gpt-4o-mini,2026-06-27T03:42:15.662966+00:00,
src/test/2024-04/WSM_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token balances and execute a series of trades that lead to profit.,0.9,gpt-4o-mini,2026-06-27T03:42:16.113200+00:00,
src/test/2024-04/XBridge_exp.sol,"AV03,AV04",AV03,Missing access control allows unauthorized listing and withdrawal of tokens.,0.85,gpt-4o-mini,2026-06-27T03:42:16.205921+00:00,
src/test/2024-04/YIEDL_exp.sol,"AV02,AV04,AV05",AV02,The exploit manipulates the price of assets to redeem them at incorrect values.,0.85,gpt-4o-mini,2026-06-27T03:42:16.226849+00:00,
src/test/2024-04/Yield_exp.sol,"AV04,AV05",AV04,The exploit relies on a flash loan to manipulate the liquidity pool and mint tokens improperly.,0.9,gpt-4o-mini,2026-06-27T03:42:16.239534+00:00,
src/test/2024-04/Z123_exp.sol,"AV04,AV15,AV19",AV04,"The exploit relies on a flash loan to manipulate token ratios in the liquidity pool, enabling arbitrage opportunities.",0.9,gpt-4o-mini,2026-06-27T03:42:16.408549+00:00,
src/test/2024-05/Burner_exp.sol,"AV04,AV10,AV19",AV04,The exploit relies on a flash loan to manipulate token swaps and extract value from the protocol.,0.9,gpt-4o-mini,2026-06-27T03:42:16.747933+00:00,
src/test/2024-05/EXcommunity_exp.sol,"AV20,AV04",AV20,The exploit manipulates liquidity pool balances to extract value through a series of token swaps and contract creations.,0.9,gpt-4o-mini,2026-06-27T03:42:16.949032+00:00,
src/test/2024-05/GFOX_exp.sol,"AV02,AV11",AV02,The exploit manipulates the merkle root to claim tokens at an incorrect amount.,0.85,gpt-4o-mini,2026-06-27T03:42:17.715358+00:00,
src/test/2024-05/GPU_exp.sol,"AV04,AV05,AV10",AV04,The exploit relies on a flash loan to manipulate token transfers and double the token balance through self-transfers.,0.9,gpt-4o-mini,2026-06-27T03:42:17.967666+00:00,
src/test/2024-05/Liquiditytokens_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to execute profitable trades at incorrect prices.,0.9,gpt-4o-mini,2026-06-27T03:42:18.280949+00:00,
src/test/2024-05/MetaDragon_exp.sol,"AV10,AV19",AV10,Unrestricted minting allows the attacker to exploit the transfer logic for profit.,0.9,gpt-4o-mini,2026-06-27T03:42:18.718784+00:00,
src/test/2024-05/MixedSwapRouter_exp.sol,"AV06,AV04,AV19",AV06,The exploit leverages arbitrary external calls to manipulate the victim's token balance through a crafted contract.,0.85,gpt-4o-mini,2026-06-27T03:42:19.064863+00:00,
src/test/2024-05/NORMIE_exp.sol,"AV04,AV20",AV04,The exploit relies on flash loans to manipulate liquidity pools for profit.,0.9,gpt-4o-mini,2026-06-27T03:42:19.623376+00:00,
src/test/2024-05/OSN_exp.sol,"AV04,AV20,AV05",AV04,The exploit relies on a flash loan to manipulate liquidity and extract funds from the protocol.,0.9,gpt-4o-mini,2026-06-27T03:42:19.687606+00:00,
src/test/2024-05/PredyFinance_exp.sol,"AV03,AV04,AV19",AV03,Missing access control allows the attacker to register a pair and manipulate trades without proper authorization.,0.9,gpt-4o-mini,2026-06-27T03:42:19.858649+00:00,
src/test/2024-05/RedKeysCoin_exp.sol,"AV05,AV02",AV05,The exploit relies on flawed game logic that allows the attacker to predict outcomes and manipulate the game results.,0.85,gpt-4o-mini,2026-06-27T03:42:20.324342+00:00,
src/test/2024-05/SATURN_exp.sol,"AV02,AV04",AV02,"The exploit manipulates the price oracle to execute trades at incorrect prices, leveraging a flash loan for the attack.",0.9,gpt-4o-mini,2026-06-27T03:42:20.797792+00:00,
src/test/2024-05/SCROLL_exp.sol,"AV02,AV04,AV19",AV02,The exploit manipulates the price of SCROLL tokens to execute profitable swaps and withdrawals.,0.85,gpt-4o-mini,2026-06-27T03:42:21.264946+00:00,
src/test/2024-05/Sonne_exp.sol,"AV04,AV05,AV02",AV04,The exploit relies on a flash loan to manipulate the protocol's state and extract value.,0.9,gpt-4o-mini,2026-06-27T03:42:21.267465+00:00,
src/test/2024-05/TCH_exp.sol,"AV02,AV04,AV06",AV02,The exploit manipulates the price of tokens during a flash loan transaction to gain an unfair advantage.,0.9,gpt-4o-mini,2026-06-27T03:42:21.741011+00:00,
src/test/2024-05/TGC_exp.sol,"AV02,AV04",AV02,The exploit manipulates the price oracle to perform swaps at incorrect prices.,0.9,gpt-4o-mini,2026-06-27T03:42:21.765838+00:00,
src/test/2024-05/TSURU_exp.sol,"AV01,AV04",AV01,The exploit leverages a vulnerable onERC1155Received function to mint tokens before the state is updated.,0.9,gpt-4o-mini,2026-06-27T03:42:21.791056+00:00,
src/test/2024-05/Tradeonorion_exp.sol,"AV04,AV03,AV19",AV04,The exploit relies on a flash loan to manipulate the contract's state and execute unauthorized transactions.,0.9,gpt-4o-mini,2026-06-27T03:42:22.089255+00:00,
src/test/2024-06/APEMAGA_exp.sol,"AV02,AV04,AV20",AV02,The exploit manipulates token prices during swaps to extract value from the liquidity pool.,0.85,gpt-4o-mini,2026-06-27T03:42:22.338762+00:00,
src/test/2024-06/Bazaar_exp.sol,"AV15,AV20",AV15,"The exploit allows for withdrawals with zero minimum output, enabling value extraction from manipulated pools.",0.85,gpt-4o-mini,2026-06-27T03:42:22.675159+00:00,
src/test/2024-06/Crb2_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token swaps and extract value from the liquidity pool.,0.9,gpt-4o-mini,2026-06-27T03:42:22.711364+00:00,
src/test/2024-06/Dyson_money_exp.sol,"AV02,AV04,AV05",AV02,The exploit manipulates the minting process by using incorrect asset valuations to gain excessive tokens.,0.85,gpt-4o-mini,2026-06-27T03:42:22.843854+00:00,
src/test/2024-06/INcufi_exp.sol,"AV03,AV04,AV05",AV03,"The exploit takes advantage of missing access control checks in the contract functions, allowing unauthorized actions.",0.85,gpt-4o-mini,2026-06-27T03:42:22.846955+00:00,
src/test/2024-06/JokInTheBox_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token prices and extract profit through flawed logic in the staking and unstaking process.,0.9,gpt-4o-mini,2026-06-27T03:42:23.460645+00:00,
src/test/2024-06/MineSTM_exp.sol,"AV04,AV05,AV19",AV04,"The exploit relies on a flash loan to manipulate token swaps and allowances, leading to profit extraction.",0.9,gpt-4o-mini,2026-06-27T03:42:24.000622+00:00,
src/test/2024-06/NCD_exp.sol,"AV04,AV20",AV04,The exploit relies on a flash loan to manipulate liquidity pool balances and extract funds.,0.9,gpt-4o-mini,2026-06-27T03:42:24.152877+00:00,
src/test/2024-06/SteamSwap_exp.sol,"AV04,AV20",AV04,The exploit relies on a flash loan to manipulate liquidity pool balances and execute trades at an advantageous price.,0.9,gpt-4o-mini,2026-06-27T03:42:24.536030+00:00,
src/test/2024-06/UwuLend_First_exp.sol,"AV02,AV04",AV02,"The exploit manipulates the price of sUSDE to create bad debt during liquidation, allowing for profit extraction.",0.9,gpt-4o-mini,2026-06-27T03:42:24.941254+00:00,
src/test/2024-06/UwuLend_Second_exp.sol,"AV04,AV05",AV04,The exploit relies on a flash loan to manipulate the lending pool's collateral and borrowing mechanics.,0.9,gpt-4o-mini,2026-06-27T03:42:24.990013+00:00,
src/test/2024-06/Velocore_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on executing multiple operations in a single transaction to manipulate pool balances and extract profit.,0.85,gpt-4o-mini,2026-06-27T03:42:25.204641+00:00,
src/test/2024-06/WIFCOIN_ETH_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate token prices and extract profit through flawed logic in the staking and claiming process.,0.9,gpt-4o-mini,2026-06-27T03:42:25.692321+00:00,
src/test/2024-06/Will_exp.sol,"AV02,AV04,AV19",AV02,The exploit manipulates the trading system's price or order execution by leveraging a flawed approval and settlement mechanism.,0.85,gpt-4o-mini,2026-06-27T03:42:25.942215+00:00,
src/test/2024-06/YYS_exp.sol,"AV02,AV04,AV05",AV02,The exploit manipulates the price oracle to profit from a flash loan attack.,0.9,gpt-4o-mini,2026-06-27T03:42:26.470617+00:00,
src/test/2024-07/DeFiPlaza_exp.sol,"AV04,AV05",AV04,The exploit relies on a flash loan to manipulate token balances and execute the attack.,0.9,gpt-4o-mini,2026-06-27T03:42:26.525327+00:00,
src/test/2024-07/DoughFina_exp.sol,"AV04,AV05,AV02",AV04,The exploit relies on a flash loan to manipulate the protocol's state and execute unauthorized transfers.,0.9,gpt-4o-mini,2026-06-27T03:42:27.251651+00:00,
src/test/2024-07/GAX_exp.sol,"AV06,AV04",AV06,"The exploit allows for an arbitrary external call to the vulnerable contract, enabling theft of funds.",0.9,gpt-4o-mini,2026-06-27T03:42:27.315121+00:00,
src/test/2024-07/LW_exp.sol,"AV02,AV04,AV19",AV02,"The attacker manipulated the token swap price through excessive token transfers and swaps, exploiting the liquidity pool's pricing mechanism.",0.9,gpt-4o-mini,2026-06-27T03:42:27.934112+00:00,
src/test/2024-07/Lifiprotocol_exp.sol,"AV04,AV05,AV06",AV04,The exploit relies on a flash loan to manipulate the contract's state and execute unauthorized actions.,0.9,gpt-4o-mini,2026-06-27T03:42:28.177091+00:00,
src/test/2024-07/MEVbot_0xdd7c_exp.sol,"AV04,AV06",AV04,The exploit relies on a flash loan to manipulate the victim's contract and extract funds.,0.9,gpt-4o-mini,2026-06-27T03:42:28.216838+00:00,
src/test/2024-07/MRP_exp.sol,"AV01,AV04,AV05",AV01,"The exploit uses a fallback function to re-enter the contract before state updates, allowing for manipulation of token transfers.",0.9,gpt-4o-mini,2026-06-27T03:42:28.878622+00:00,
src/test/2024-07/Minterest_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the lending and borrowing processes within the protocol.,0.9,gpt-4o-mini,2026-06-27T03:42:29.105908+00:00,
src/test/2024-07/SBT_exp.sol,"AV04,AV05,AV19",AV04,The exploit relies on a flash loan to manipulate the protocol's state and execute unauthorized transactions.,0.9,gpt-4o-mini,2026-06-27T03:42:29.540529+00:00,
src/test/2024-07/Spectra_finance_exp.sol,"AV06,AV04",AV06,The exploit leverages an arbitrary external call to manipulate the victim's balance.,0.9,gpt-4o-mini,2026-06-27T03:42:29.674044+00:00,
src/test/2024-07/UnverifiedContr_0x452E25_exp.sol,"AV06,AV04",AV06,"The exploit allows for arbitrary external calls to the victim contract, enabling theft or privilege escalation.",0.85,gpt-4o-mini,2026-06-27T03:42:29.923618+00:00,
